user_compound_id,split
9318838,test
9318839,train
9318840,train
9318841,train
9318842,train
9318844,train
9318845,test
9318846,train
9318847,train
9318848,test
9318849,train
9318850,train
9318851,test
9318852,train
9318853,train
9318854,train
9318855,train
9318856,train
9318857,train
9318858,train
9318859,train
9318860,train
9318861,train
9318862,train
9318863,val
9318864,train
9318865,val
9318866,train
9318867,train
9318868,train
9318869,test
9318871,train
9318872,test
9318873,val
9318875,val
9318877,train
9318878,train
9318879,train
9318880,train
9318881,train
9318882,val
9318883,train
9318884,train
9318885,val
9318886,train
9318888,test
9318890,train
9318892,val
9318894,train
9318895,test
9318897,test
9318899,train
9318901,test
9318902,train
9318904,train
9318906,test
9318908,train
9318909,train
9318911,train
9318913,train
9318915,train
9318916,train
9318918,train
9318920,train
9318922,train
9318923,val
9318925,train
9318927,train
9318929,train
9318930,train
9318932,train
9318934,val
9318936,val
9318937,train
9318939,train
9318941,train
9318943,val
9318944,train
9318946,test
9318948,train
9318950,train
9318951,train
9318953,test
9318955,train
9318957,test
9318958,train
9318960,train
9318962,val
9318964,val
9318965,train
9318967,train
9318969,test
9318971,train
9318972,test
9318974,val
9318976,train
9318978,train
9318979,train
9318981,val
9318983,train
9318985,train
9318986,train
9318988,train
9318990,val
9318992,train
9318993,test
9318995,train
9318997,test
9318999,train
9319000,train
9319002,train
9319004,train
9319006,train
9319007,train
9319009,train
9319011,train
9319013,train
9319014,test
9319016,train
9319018,train
9319020,train
9319021,val
9319023,train
9319025,train
9319027,train
9319028,test
9319030,train
9319032,train
9319034,train
9319035,test
9319037,train
9319039,train
9319041,val
9319042,val
9319044,train
9319046,train
9319048,train
9319049,train
9319051,val
9319053,train
9319055,train
9319056,test
9319058,test
9319060,train
9319062,train
9319063,train
9319065,train
9319067,train
9319069,train
9319070,train
9319072,train
9319074,test
9319076,train
9319077,val
9319079,val
9319081,test
9319083,train
9319084,test
9319086,test
9319088,train
9319090,train
9319091,train
9319093,train
9319095,train
9319097,test
9319098,train
9319100,train
9319102,train
9319104,train
9319105,test
9319107,train
9319109,train
9319111,train
9319112,train
9319114,train
9319116,test
9319118,val
9319119,train
9319121,test
9319123,train
9319125,train
9319126,test
9319128,train
9319130,train
9319132,train
9319133,test
9319135,train
9319137,train
9319139,train
9319140,test
9319142,train
9319144,train
9319146,train
9319147,train
9319149,train
9319150,train
9319152,train
9319153,train
9319157,val
9319159,test
9319160,train
9319164,train
9319166,train
9319167,val
9319171,train
9319173,train
9319174,train
9319178,train
9319180,val
9319181,val
9319185,val
9319187,train
9319188,train
9319192,train
9319194,train
9319195,train
9319199,train
9319201,train
9319202,val
9319206,train
9319208,test
9319210,val
9319211,train
9319212,train
9319213,val
9319214,train
9319215,train
9319217,test
9319218,val
9319219,val
9319220,train
9319221,train
9319222,train
9319224,test
9319225,train
9319226,val
9319227,train
9319228,val
9319229,train
9319231,train
9319232,val
9319233,train
9319234,train
9319235,val
9319236,train
9319238,val
9319239,test
9319240,train
9319241,train
9319242,train
9319243,train
9319245,test
9319246,test
9319247,train
9319248,train
9319249,train
9319250,train
9319252,val
9319253,train
9319254,train
9319255,train
9319256,train
9319257,val
9319259,train
9319260,train
9319261,val
9319262,train
9319263,train
9319264,train
9319266,train
9319267,val
9319268,test
9319269,val
9319270,train
9319271,train
9319273,train
9319274,train
9319275,test
9319276,test
9319277,train
9319278,train
9319280,train
9319281,train
9319282,train
9319283,train
9319284,val
9319285,train
9319287,train
9319288,train
9319289,train
9319290,val
9319291,test
9319292,train
9319294,train
9319295,train
9319296,val
9319297,train
9319298,train
9319299,test
9319301,train
9319302,test
9319303,train
9319304,val
9319305,train
9319306,train
9319308,train
9319309,test
9319310,train
9319311,train
9319312,val
9319313,val
9319315,train
9319316,train
9319317,train
9319318,train
9319319,train
9319320,train
9319322,train
9319323,train
9319324,train
9319325,train
9319326,train
9319327,test
9319329,test
9319330,test
9319331,test
9319332,test
9319333,train
9319334,train
9319336,train
9319337,train
9319338,train
9319339,val
9319340,train
9319341,train
9319343,val
9319344,train
9319345,val
9319346,val
9319347,train
9319348,train
9319350,train
9319351,train
9319352,train
9319353,train
9319354,train
9319355,train
9319357,val
9319358,train
9319359,test
9319360,train
9319361,train
9319362,train
9319364,val
9319365,train
9319366,train
9319367,train
9319368,train
9319369,val
9319371,train
9319372,train
9319373,train
9319374,train
9319375,train
9319376,train
9319378,train
9319379,test
9319380,train
9319381,val
9319382,train
9319383,train
9319385,val
9319386,train
9319387,train
9319388,train
9319389,train
9319390,train
9319392,train
9319393,train
9319394,train
9319395,train
9319396,train
9319397,train
9319399,train
9319400,train
9319401,train
9319402,train
9319403,train
9319404,train
9319406,train
9319407,train
9319408,test
9319409,train
9319410,train
9319411,train
9319413,train
9319414,train
9319415,train
9319416,train
9319417,train
9319418,train
9319420,train
9319421,train
9319422,train
9319423,val
9319424,train
9319425,train
9319427,train
9319428,train
9319429,train
9319430,val
9319431,val
9319432,train
9319434,val
9319435,train
9319436,train
9319437,train
9319438,test
9319439,train
9319441,train
9319442,train
9319443,test
9319444,test
9319445,train
9319446,val
9319448,train
9319449,train
9319450,val
9319451,train
9319452,train
9319453,test
9319454,train
9319455,train
9319456,test
9319457,test
9319458,val
9319459,train
9319460,train
9319461,train
9319462,test
9319463,train
9319464,train
9319465,train
9319466,val
9319467,train
9319468,val
9319469,train
9319470,test
9319471,train
9319472,train
9319473,train
9319474,train
9319475,train
9319476,train
9319477,train
9319478,train
9319479,val
9319480,train
9319481,train
9319482,test
9319483,train
9319484,test
9319485,train
9319486,train
9319487,train
9319488,train
9319489,train
9319490,train
9319491,test
9319492,train
9319493,train
9319494,val
9319495,val
9319496,train
9319497,train
9319498,test
9319499,val
9319500,val
9319501,train
9319502,val
9319503,train
9319504,train
9319505,test
9319506,val
9319507,train
9319508,train
9319509,train
9319510,train
9319511,train
9319512,train
9319513,val
9319514,train
9319515,train
9319516,train
9319517,train
9319518,train
9319519,train
9319520,test
9319521,test
9319522,train
9319523,train
9319524,train
9319525,train
9319526,train
9319527,val
9319528,train
9319529,test
9319530,train
9319531,train
9319532,train
9319533,train
9319534,test
9319535,train
9319536,train
9319537,train
9319538,train
9319539,train
9319540,train
9319541,train
9319542,train
9319543,train
9319544,train
9319545,val
9319546,val
9319547,train
9319548,train
9319549,val
9319550,train
9319551,train
9319552,train
9319554,train
9319556,val
9319557,train
9319558,val
9319559,val
9319560,train
9319561,train
9319562,test
9319563,val
9319565,test
9319566,train
9319567,train
9319568,val
9319569,train
9319570,train
9319571,train
9319572,test
9319573,train
9319574,train
9319575,val
9319576,train
9319577,train
9319578,test
9319579,train
9319580,val
9319581,train
9319582,train
9319583,train
9319584,val
9319585,train
9319586,train
9319587,val
9319588,train
9319589,train
9319591,val
9319592,train
9319593,test
9319594,train
9319595,train
9319596,train
9319597,train
9319598,train
9319599,train
9319600,train
9319601,train
9319602,train
9319604,train
9319605,train
9319606,train
9319608,train
9319609,train
9319610,train
9319611,train
9319612,train
9319613,train
9319614,train
9319615,test
9319616,train
9319617,train
9319618,train
9319619,test
9319620,train
9319621,train
9319622,train
9319623,test
9319624,train
9319625,train
9319626,train
9319627,train
9319628,train
9319630,train
9319631,train
9319632,val
9319633,train
9319634,train
9319636,train
9319637,val
9319638,train
9319639,train
9319640,val
9319641,train
9319642,train
9319643,train
9319644,train
9319645,train
9319647,train
9319648,train
9319650,train
9319651,train
9319652,train
9319654,test
9319655,test
9319656,val
9319657,test
9319658,train
9319659,train
9319660,train
9319661,val
9319662,train
9319663,test
9319664,train
9319665,train
9319666,train
9319668,train
9319669,train
9319670,test
9319672,test
9319673,train
9319674,test
9319675,train
9319676,test
9319677,train
9319679,val
9319680,val
9319681,train
9319682,train
9319683,train
9319684,train
9319685,train
9319686,train
9319687,val
9319688,train
9319689,test
9319690,train
9319691,train
9319692,train
9319693,train
9319694,test
9319695,val
9319696,train
9319698,train
9319699,train
9319700,train
9319702,train
9319703,train
9319704,val
9319706,test
9319707,train
9319708,train
9319709,train
9319711,val
9319713,train
9319714,train
9319715,train
9319716,train
9319721,test
9319722,val
9319723,train
9319724,train
9319725,train
9319726,train
9319727,train
9319728,test
9319729,train
9319730,val
9319731,train
9319732,test
9319733,train
9319734,train
9319735,train
9319736,train
9319737,train
9319738,train
9319739,val
9319740,train
9319741,test
9319742,test
9319744,train
9319745,train
9319746,train
9319748,train
9319749,train
9319750,train
9319752,test
9319753,train
9319754,val
9319755,train
9319756,val
9319757,train
9319758,train
9319759,train
9319760,val
9319761,test
9319762,train
9319763,test
9319764,train
9319765,train
9319768,train
9319769,train
9319770,test
9319771,train
9319772,train
9319773,train
9319774,train
9319775,train
9319776,test
9319777,train
9319778,train
9319779,train
9319780,train
9319781,train
9319782,train
9319783,train
9319784,val
9319785,val
9319786,train
9319787,val
9319788,val
9319789,val
9319790,train
9319791,train
9319792,test
9319793,test
9319794,train
9319796,train
9319797,train
9319798,train
9319799,train
9319800,train
9319801,train
9319802,train
9319803,train
9319804,train
9319805,train
9319806,train
9319807,train
9319808,train
9319809,train
9319810,train
9319811,train
9319812,train
9319813,train
9319814,train
9319815,test
9319816,test
9319817,train
9319818,train
9319819,train
9319820,test
9319821,train
9319822,val
9319824,train
9319825,train
9319826,train
9319827,train
9319828,train
9319831,train
9319832,train
9319833,train
9319834,train
9319835,train
9319838,train
9319840,train
9319841,test
9319842,train
9319843,train
9319844,train
9319845,train
9319846,val
9319847,train
9319848,test
9319849,val
9319850,train
9319851,val
9319852,train
9319853,test
9319854,val
9319855,train
9319856,train
9319857,train
9319858,train
9319859,test
9319860,train
9319861,train
9319862,train
9319863,train
9319864,train
9319865,train
9319866,test
9319867,train
9319868,train
9319869,train
9319870,val
9319871,train
9319872,train
9319873,test
9319874,test
9319875,train
9319876,train
9319877,train
9319878,train
9319879,train
9319880,train
9319881,val
9319882,train
9319883,train
9319884,val
9319885,test
9319886,train
9319887,train
9319888,train
9319889,train
9319890,train
9319891,train
9319892,train
9319893,train
9319894,val
9319895,train
9319896,train
9319897,val
9319898,train
9319899,train
9319900,train
9319901,train
9319902,train
9319903,test
9319904,train
9319905,train
9319906,train
9319907,train
9319908,train
9319909,train
9319910,train
9319911,val
9319912,train
9319913,test
9319914,train
9319915,test
9319916,train
9319917,train
9319918,train
9319919,test
9319920,train
9319921,train
9319922,train
9319923,test
9319924,train
9319925,test
9319926,train
9319927,train
9319928,train
9319929,train
9319930,train
9319931,val
9319932,train
9319933,train
9319934,train
9319935,train
9319936,test
9319937,train
9319938,val
9319939,train
9319940,train
9319941,test
9319942,val
9319943,train
9319944,train
9319945,train
9319946,val
9319947,test
9319948,train
9319949,train
9319950,train
9319951,train
9319952,train
9319953,val
9319954,val
9319955,val
9319956,train
9319957,train
9319958,train
9319959,train
9319960,test
9319961,train
9319962,train
9319963,val
9319964,val
9319965,train
9319966,test
9319967,train
9319968,train
9319969,train
9319970,val
9319971,test
9319972,val
9319973,train
9319974,train
9319975,val
9319976,test
9319977,val
9319978,train
9319979,train
9319980,train
9319981,train
9319982,train
9319983,train
9319984,train
9319985,train
9319986,test
9319987,train
9319988,train
9319989,val
9319990,test
9319991,train
9319992,val
9319993,train
9319994,val
9319995,train
9319996,train
9319997,train
9319998,train
9319999,train
9320000,train
9320001,train
9320002,val
9320003,train
9320004,train
9320005,train
9320006,train
9320007,train
9320008,train
9320009,train
9320010,train
9320011,train
9320012,train
9320013,test
9320014,train
9320015,test
9320016,train
9320017,train
9320018,train
9320019,train
9320020,train
9320021,train
9320022,train
9320023,train
9320024,train
9320025,val
9320026,test
9320027,train
9320028,train
9320029,train
9320030,test
9320031,train
9320032,test
9320033,train
9320034,val
9320035,train
9320036,test
9320037,val
9320038,train
9320039,train
9320040,train
9320041,test
9320042,train
9320043,train
9320044,val
9320045,test
9320046,val
9320047,train
9320048,train
9320049,train
9320050,train
9320051,test
9320052,train
9320053,train
9320054,train
9320055,val
9320056,val
9320057,val
9320058,val
9320059,train
9320060,train
9320061,train
9320062,val
9320063,train
9320064,val
9320065,test
9320066,train
9320067,train
9320068,train
9320069,train
9320070,val
9320071,test
9320072,train
9320073,train
9320074,train
9320075,val
9320076,train
9320077,test
9320078,train
9320079,val
9320080,val
9320081,train
9320082,train
9320083,test
9320084,test
9320085,val
9320086,train
9320087,val
9320088,val
9320089,test
9320090,test
9320091,train
9320092,train
9320093,test
9320094,train
9320095,train
9320096,train
9320097,train
9320098,train
9320099,train
9320100,val
9320101,train
9320102,train
9320103,train
9320104,train
9320105,train
9320106,train
9320107,test
9320108,train
9320109,train
9320110,test
9320111,val
9320112,test
9320113,test
9320114,train
9320115,train
9320116,train
9320117,train
9320118,train
9320119,train
9320120,train
9320121,val
9320122,val
9320123,val
9320124,train
9320125,train
9320126,train
9320127,val
9320128,train
9320129,train
9320130,train
9320131,train
9320132,val
9320133,train
9320134,test
9320135,train
9320136,train
9320137,train
9320138,train
9320139,train
9320140,val
9320141,train
9320142,train
9320143,train
9320144,train
9320145,train
9320146,train
9320147,train
9320148,train
9320149,train
9320150,train
9320151,train
9320152,test
9320153,train
9320154,train
9320155,train
9320156,train
9320157,train
9320158,val
9320159,val
9320160,train
9320161,train
9320162,train
9320163,train
9320164,train
9320165,test
9320166,val
9320167,val
9320168,train
9320169,test
9320170,train
9320171,test
9320172,train
9320173,train
9320174,train
9320175,val
9320176,train
9320177,train
9320178,train
9320179,train
9320180,train
9320181,test
9320182,train
9320183,train
9320184,train
9320185,train
9320186,val
9320187,train
9320188,val
9320189,test
9320190,val
9320191,test
9320192,train
9320193,test
9320194,train
9320195,train
9320196,test
9320197,val
9320198,val
9320199,train
9320200,val
9320201,val
9320202,train
9320203,train
9320204,train
9320205,val
9320206,val
9320207,train
9320208,train
9320209,train
9320210,train
9320211,train
9320212,train
9320213,train
9320214,test
9320215,train
9320216,train
9320217,train
9320218,train
9320219,train
9320220,test
9320221,train
9320222,train
9320223,train
9320224,test
9320225,test
9320226,val
9320227,train
9320228,train
9320229,train
9320230,train
9320231,train
9320232,train
9320233,train
9320234,train
9320235,train
9320236,train
9320237,train
9320238,test
9320239,train
9320240,train
9320241,train
9320242,val
9320243,val
9320244,train
9320245,test
9320246,train
9320247,train
9320248,train
9320249,train
9320250,train
9320251,train
9320252,train
9320253,train
9320254,test
9320255,train
9320256,train
9320257,train
9320258,train
9320259,train
9320260,test
9320261,test
9320262,train
9320263,test
9320264,train
9320265,train
9320266,train
9320267,train
9320268,val
9320269,train
9320270,val
9320271,train
9320272,train
9320273,train
9320274,train
9320275,test
9320276,test
9320277,train
9320278,train
9320279,train
9320280,test
9320281,train
9320282,train
9320283,test
9320284,train
9320285,train
9320286,train
9320287,test
9320288,test
9320289,train
9320290,test
9320291,val
9320292,train
9320293,test
9320294,val
9320295,train
9320296,test
9320297,val
9320298,train
9320299,train
9320300,train
9320301,train
9320302,train
9320303,train
9320304,train
9320305,val
9320306,train
9320307,train
9320308,train
9320309,test
9320310,train
9320311,train
9320312,test
9320313,train
9320314,train
9320315,train
9320316,train
9320317,train
9320318,train
9320319,train
9320320,train
9320321,test
9320322,train
9320323,val
9320324,val
9320325,train
9320326,train
9320327,test
9320328,train
9320329,train
9320330,train
9320331,train
9320332,train
9320333,val
9320334,train
9320335,train
9320336,train
9320337,train
9320338,test
9320339,train
9320340,train
9320341,train
9320342,train
9320343,train
9320344,train
9320345,test
9320346,train
9320347,test
9320348,val
9320349,train
9320350,test
9320351,train
9320352,train
9320353,train
9320354,train
9320355,val
9320356,train
9320357,test
9320358,val
9320359,val
9320360,train
9320361,train
9320362,train
9320363,train
9320364,train
9320365,train
9320366,val
9320367,train
9320368,test
9320369,val
9320370,train
9320371,val
9320372,train
9320373,train
9320374,train
9320375,test
9320376,test
9320377,train
9320378,test
9320379,train
9320380,train
9320381,test
9320382,val
9320383,test
9320384,train
9320385,train
9320386,test
9320387,train
9320388,train
9320389,train
9320390,train
9320391,train
9320392,train
9320393,train
9320394,val
9320395,train
9320396,train
9320397,train
9320398,test
9320399,train
9320400,test
9320401,train
9320402,train
9320403,train
9320404,train
9320405,train
9320406,val
9320407,val
9320408,test
9320409,train
9320410,val
9320411,train
9320412,train
9320413,train
9320414,train
9320415,test
9320416,train
9320417,train
9320418,test
9320419,test
9320420,train
9320421,train
9320422,test
9320423,train
9320424,test
9320425,train
9320426,test
9320427,train
9320428,train
9320429,train
9320430,train
9320431,train
9320432,train
9320433,train
9320434,train
9320435,train
9320436,train
9320437,train
9320438,train
9320439,train
9320440,train
9320441,train
9320442,train
9320443,train
9320444,test
9320445,train
9320446,train
9320447,train
9320448,test
9320449,train
9320450,train
9320451,train
9320452,train
9320453,train
9320454,train
9320455,train
9320456,val
9320457,test
9320458,train
9320459,test
9320460,train
9320461,train
9320462,test
9320463,train
9320464,val
9320465,train
9320466,train
9320467,train
9320468,train
9320469,train
9320470,test
9320471,train
9320472,test
9320473,val
9320474,train
9320475,val
9320476,train
9320477,train
9320478,val
9320479,test
9320480,train
9320481,val
9320482,train
9320483,val
9320484,train
9320485,val
9320486,test
9320487,train
9320488,val
9320489,train
9320490,train
9320491,val
9320492,train
9320493,train
9320494,train
9320495,test
9320496,train
9320497,train
9320498,train
9320499,train
9320500,train
9320501,train
9320502,train
9320503,train
9320504,train
9320505,train
9320506,train
9320507,train
9320508,train
9320509,val
9320510,train
9320511,train
9320512,train
9320513,train
9320514,train
9320515,test
9320516,train
9320517,train
9320518,train
9320519,train
9320520,train
9320521,train
9320522,train
9320523,test
9320524,train
9320525,train
9320526,train
9320527,train
9320528,train
9320529,val
9320530,train
9320531,train
9320532,train
9320533,test
9320534,test
9320535,train
9320536,train
9320537,train
9320538,val
9320539,train
9320540,train
9320541,train
9320542,train
9320543,train
9320544,train
9320545,train
9320546,train
9320547,val
9320548,train
9320549,train
9320550,test
9320551,train
9320552,val
9320553,train
9320554,train
9320555,train
9320556,test
9320557,train
9320558,train
9320559,train
9320560,train
9320561,train
9320562,train
9320563,train
9320564,train
9320565,val
9320566,train
9320567,train
9320568,train
9320569,test
9320570,val
9320571,test
9320572,val
9320573,train
9320574,train
9320575,train
9320576,train
9320577,train
9320578,test
9320579,train
9320580,train
9320581,train
9320582,train
9320583,val
9320584,train
9320585,test
9320586,train
9320587,test
9320588,test
9320589,train
9320590,train
9320591,train
9320592,train
9320593,train
9320594,train
9320595,train
9320596,train
9320597,train
9320598,val
9320599,train
9320600,test
9320601,test
9320602,train
9320603,train
9320604,train
9320605,train
9320606,train
9320607,train
9320608,test
9320609,train
9320610,val
9320611,train
9320612,train
9320613,test
9320614,val
9320615,train
9320616,train
9320617,val
9320618,train
9320619,train
9320620,train
9320621,train
9320622,val
9320623,train
9320624,train
9320625,val
9320626,train
9320627,train
9320628,train
9320629,train
9320630,val
9320631,train
9320632,train
9320633,test
9320634,test
9320635,val
9320636,train
9320637,train
9320638,val
9320639,train
9320640,train
9320641,test
9320642,train
9320643,train
9320644,train
9320645,train
9320646,train
9320647,val
9320648,train
9320649,train
9320650,train
9320651,train
9320652,train
9320653,train
9320654,val
9320655,train
9320656,train
9320657,train
9320658,train
9320659,train
9320660,train
9320661,train
9320662,train
9320663,train
9320664,train
9320665,val
9320666,train
9320667,train
9320668,train
9320669,train
9320670,val
9320671,test
9320672,train
9320673,val
9320674,train
9320675,test
9320676,train
9320677,val
9320678,test
9320679,train
9320680,train
9320681,train
9320682,train
9320683,train
9320684,train
9320685,train
9320686,train
9320687,train
9320688,train
9320689,train
9320690,train
9320691,train
9320692,train
9320693,test
9320694,train
9320695,train
9320696,val
9320697,train
9320698,train
9320699,train
9320700,train
9320701,test
9320702,train
9320703,train
9320704,test
9320705,train
9320706,train
9320707,train
9320708,train
9320709,train
9320710,test
9320711,train
9320712,train
9320713,train
9320714,train
9320715,train
9320716,train
9320717,train
9320718,train
9320719,train
9320720,train
9320721,train
9320722,train
9320723,val
9320724,val
9320725,train
9320726,train
9320727,test
9320728,val
9320729,val
9320730,train
9320731,train
9320732,test
9320733,train
9320734,train
9320735,train
9320736,train
9320737,test
9320738,val
9320739,train
9320740,train
9320741,train
9320742,test
9320743,val
9320744,val
9320745,train
9320746,train
9320747,test
9320748,val
9320749,test
9320750,train
9320751,test
9320752,val
9320753,train
9320754,train
9320755,train
9320756,train
9320757,train
9320758,val
9320759,train
9320760,train
9320761,test
9320762,train
9320763,train
9320764,train
9320765,val
9320766,val
9320767,test
9320768,train
9320769,val
9320770,val
9320771,train
9320772,train
9320773,train
9320774,train
9320775,train
9320776,train
9320778,test
9320779,train
9320780,train
9320781,train
9320782,train
9320783,train
9320784,train
9320785,train
9320786,train
9320787,train
9320788,train
9320789,train
9320790,train
9320791,train
9320792,train
9320793,val
9320794,train
9320795,train
9320796,test
9320797,val
9320798,val
9320799,train
9320800,train
9320801,train
9320802,val
9320803,train
9320804,val
9320805,test
9320806,train
9320807,val
9320808,test
9320809,train
9320810,train
9320811,val
9320812,val
9320813,train
9320814,val
9320815,train
9320816,val
9320817,train
9320818,train
9320819,train
9320820,train
9320821,test
9320822,train
9320823,test
9320824,val
9320825,train
9320826,test
9320827,test
9320828,train
9320829,train
9320830,train
9320831,train
9320832,train
9320833,train
9320835,train
9320836,train
9320837,train
9320838,test
9320839,test
9320840,val
9320841,val
9320842,train
9320843,train
9320845,test
9320846,train
9320847,train
9320848,train
9320849,train
9320850,train
9320852,train
9320853,test
9320854,test
9320856,train
9320857,train
9320859,train
9320860,val
9320861,test
9320862,train
9320863,train
9320865,train
9320866,val
9320867,val
9320868,train
9320869,val
9320870,train
9320872,train
9320873,train
9320874,test
9320875,train
9320876,test
9320877,val
9320878,val
9320879,train
9320880,train
9320881,train
9320882,train
9320883,test
9320884,train
9320886,train
9320887,test
9320888,train
9320889,train
9320891,train
9320892,train
9320893,val
9320895,train
9320896,train
9320897,train
9320898,train
9320899,train
9320900,train
9320901,train
9320902,train
9320903,train
9320904,train
9320905,val
9320906,train
9320907,val
9320908,train
9320909,train
9320910,train
9320911,train
9320912,val
9320913,train
9320914,train
9320915,train
9320916,train
9320917,val
9320918,train
9320919,val
9320921,train
9320922,train
9320923,train
9320925,train
9320927,train
9320928,train
9320929,test
9320930,train
9320931,train
9320932,val
9320933,train
9320934,val
9320935,train
9320936,train
9320937,train
9320938,train
9320939,train
9320940,test
9320941,train
9320942,train
9320943,train
9320944,train
9320945,train
9320946,val
9320947,train
9320950,train
9320951,train
9320952,val
9320953,train
9320954,train
9320955,train
9320956,train
9320957,train
9320958,train
9320959,train
9320960,test
9320961,test
9320962,test
9320963,train
9320964,val
9320965,train
9320966,test
9320967,val
9320968,train
9320970,train
9320971,train
9320973,train
9320974,val
9320975,train
9320976,train
9320977,train
9320978,train
9320979,train
9320980,train
9320981,train
9320982,val
9320983,train
9320984,test
9320985,val
9320986,train
9320989,train
9320990,train
9320991,train
9320992,train
9320994,train
9320995,val
9320996,test
9320997,val
9320998,train
9320999,train
9321000,test
9321001,test
9321002,train
9321003,test
9321004,train
9321005,val
9321006,train
9321007,train
9321008,test
9321009,train
9321010,val
9321011,test
9321012,train
9321013,train
9321014,train
9321015,test
9321016,train
9321017,train
9321018,train
9321019,train
9321020,val
9321021,train
9321022,train
9321024,train
9321025,train
9321026,val
9321027,train
9321028,train
9321029,val
9321030,test
9321032,train
9321033,train
9321034,train
9321035,train
9321037,train
9321038,train
9321039,train
9321040,val
9321042,val
9321043,train
9321044,train
9321045,train
9321046,train
9321047,train
9321048,val
9321049,val
9321051,test
9321052,train
9321053,test
9321054,train
9321055,train
9321056,val
9321057,train
9321058,train
9321059,train
9321061,train
9321062,val
9321063,train
9321064,train
9321065,train
9321066,val
9321067,val
9321068,val
9321069,train
9321070,train
9321071,train
9321072,train
9321073,train
9321074,test
9321075,train
9321076,train
9321077,train
9321078,train
9321079,train
9321080,test
9321081,train
9321082,train
9321084,val
9321085,train
9321086,train
9321087,train
9321088,train
9321089,train
9321090,train
9321091,val
9321092,train
9321093,val
9321094,train
9321095,train
9321096,train
9321097,train
9321098,test
9321099,train
9321100,train
9321101,test
9321102,train
9321103,train
9321104,train
9321105,val
9321106,test
9321107,val
9321108,train
9321109,train
9321111,train
9321112,val
9321113,val
9321115,val
9321117,val
9321118,train
9321119,val
9321120,train
9321121,train
9321122,train
9321123,train
9321124,train
9321125,test
9321126,train
9321128,train
9321129,train
9321130,train
9321131,train
9321132,train
9321133,train
9321134,train
9321135,test
9321136,val
9321137,train
9321138,train
9321139,train
9321140,train
9321141,test
9321142,train
9321143,val
9321144,train
9321145,train
9321146,train
9321147,train
9321148,train
9321149,train
9321150,train
9321151,train
9321152,train
9321153,train
9321154,test
9321155,train
9321156,test
9321157,val
9321158,val
9321159,train
9321160,train
9321161,train
9321162,val
9321163,train
9321164,test
9321165,train
9321166,val
9321167,val
9321168,train
9321169,train
9321170,test
9321171,train
9321172,train
9321173,test
9321174,test
9321175,train
9321176,train
9321177,train
9321178,train
9321179,test
9321180,train
9321181,val
9321182,train
9321183,val
9321184,train
9321185,test
9321186,train
9321187,train
9321188,val
9321189,train
9321190,train
9321191,val
9321192,test
9321193,test
9321194,train
9321195,train
9321196,test
9321197,train
9321198,train
9321199,train
9321200,train
9321201,val
9321202,val
9321203,train
9321204,train
9321205,train
9321206,train
9321207,train
9321208,train
9321209,train
9321210,train
9321211,train
9321212,test
9321213,test
9321214,train
9321215,train
9321216,train
9321217,train
9321218,val
9321219,train
9321220,train
9321221,train
9321222,train
9321223,train
9321224,train
9321225,val
9321226,train
9321227,train
9321228,train
9321229,train
9321230,val
9321231,train
9321232,train
9321233,train
9321234,train
9321235,val
9321236,val
9321237,train
9321238,test
9321239,train
9321240,train
9321241,train
9321242,train
9321243,train
9321244,train
9321245,val
9321246,train
9321247,test
9321248,val
9321249,train
9321250,train
9321251,val
9321252,val
9321253,train
9321254,train
9321255,train
9321256,train
9321257,test
9321258,test
9321259,train
9321260,train
9321261,train
9321262,val
9321263,train
9321264,train
9321265,val
9321266,train
9321267,train
9321268,test
9321269,train
9321270,train
9321271,test
9321272,train
9321273,test
9321274,train
9321275,test
9321276,train
9321277,train
9321278,test
9321279,test
9321280,train
9321281,train
9321282,train
9321283,train
9321284,train
9321285,val
9321286,train
9321287,train
9321288,train
9321289,train
9321290,train
9321291,train
9321292,train
9321293,train
9321294,train
9321295,train
9321296,train
9321297,train
9321298,val
9321299,train
9321300,train
9321301,train
9321302,train
9321303,test
9321304,val
9321305,test
9321306,train
9321307,train
9321308,train
9321309,train
9321310,train
9321311,test
9321312,train
9321313,train
9321314,test
9321315,train
9321316,train
9321317,train
9321318,train
9321319,train
9321320,train
9321321,val
9321322,val
9321323,train
9321324,val
9321325,train
9321326,train
9321327,train
9321328,train
9321329,train
9321330,train
9321331,train
9321332,test
9321333,val
9321334,train
9321335,train
9321336,train
9321337,val
9321338,train
9321339,train
9321340,test
9321341,test
9321342,train
9321343,test
9321344,val
9321345,train
9321346,train
9321347,train
9321348,train
9321349,train
9321350,test
9321351,train
9321352,val
9321353,test
9321354,train
9321355,train
9321356,train
9321357,test
9321358,train
9321359,train
9321360,test
9321361,test
9321362,val
9321363,train
9321364,train
9321365,train
9321366,train
9321367,train
9321368,train
9321369,train
9321370,train
9321371,train
9321372,train
9321373,val
9321374,test
9321375,train
9321376,train
9321377,train
9321378,val
9321379,train
9321380,train
9321381,test
9321382,train
9321383,train
9321384,train
9321385,test
9321386,val
9321387,val
9321388,val
9321389,test
9321390,train
9321391,train
9321392,val
9321393,train
9321394,train
9321395,train
9321396,train
9321397,train
9321398,train
9321399,val
9321400,train
9321401,train
9321402,train
9321403,test
9321404,train
9321405,train
9321406,val
9321407,train
9321408,train
9321409,train
9321410,train
9321411,test
9321412,train
9321413,train
9321414,train
9321415,train
9321416,train
9321417,train
9321418,train
9321419,test
9321420,test
